order_id,order_date,month,member_id,country,category,product,quantity,unit_price,total_sales
ORD-898395,2024-03-17,2024-03,6813,Germany,Toys,Drone,2,121.5,243.0
ORD-838963,2024-03-17,2024-03,6149,Canada,Clothing,Scarf,6,76.6,459.6
ORD-397388,2024-03-11,2024-03,5723,Canada,Automotive,Car Charger,7,251.92,1763.44
ORD-527066,2024-03-27,2024-03,8486,Mexico,Office Supplies,Whiteboard,9,227.54,2047.86
ORD-812120,2024-03-03,2024-03,5761,Netherlands,Toys,Action Figure,8,448.43,3587.44
ORD-559337,2024-03-16,2024-03,7020,Mexico,Food,Organic Coffee,7,68.85,481.95
ORD-206663,2024-03-13,2024-03,9563,UK,Clothing,Jeans,10,206.31,2063.1
ORD-228725,2024-03-11,2024-03,3764,Germany,Clothing,Hoodie,7,108.13,756.91
ORD-722487,2024-03-25,2024-03,4815,France,Toys,Art Set,10,359.61,3596.1
ORD-608069,2024-03-22,2024-03,5472,China,Toys,Card Game,7,305.55,2138.85
ORD-613111,2024-03-15,2024-03,9379,Spain,Home & Garden,Throw Blanket,5,62.94,314.7
ORD-622332,2024-03-04,2024-03,9147,USA,Books,Cookbook,2,371.52,743.04
ORD-752179,2024-03-22,2024-03,1438,India,Food,Spices,5,36.06,180.3
ORD-614064,2024-03-15,2024-03,2578,Spain,Clothing,Scarf,8,108.95,871.6
ORD-901075,2024-03-28,2024-03,9270,Spain,Home & Garden,Cushion,1,274.86,274.86
ORD-564053,2024-03-15,2024-03,1517,Japan,Toys,Puzzle,7,164.13,1148.91
ORD-840356,2024-03-18,2024-03,8531,UK,Electronics,Laptop,5,1335.85,6679.25
ORD-901123,2024-03-10,2024-03,3689,UK,Beauty,Nail Polish,8,360.7,2885.6
ORD-592640,2024-03-18,2024-03,2792,Mexico,Office Supplies,Envelope,10,345.83,3458.3
ORD-719755,2024-03-02,2024-03,8797,Brazil,Automotive,Air Freshener,8,201.78,1614.24
ORD-719145,2024-03-10,2024-03,7189,Spain,Office Supplies,Desk Organizer,1,167.04,167.04
ORD-902364,2024-03-26,2024-03,1739,Australia,Food,Rice,1,75.5,75.5
ORD-468332,2024-03-12,2024-03,6591,Japan,Toys,Puzzle,7,496.05,3472.35
ORD-821411,2024-03-21,2024-03,1924,Germany,Books,Biography,2,162.93,325.86
ORD-139193,2024-03-06,2024-03,2073,Australia,Home & Garden,Candle,6,19.66,117.96
ORD-123316,2024-03-01,2024-03,8551,France,Toys,Drone,10,351.02,3510.2
ORD-204917,2024-03-19,2024-03,6185,Australia,Toys,Drone,8,57.89,463.12
ORD-274721,2024-03-26,2024-03,4373,Brazil,Sports,Jump Rope,6,384.8,2308.8
ORD-981202,2024-03-16,2024-03,5907,Germany,Sports,Bicycle Helmet,2,321.37,642.74
ORD-521556,2024-03-02,2024-03,9779,France,Books,Comic,10,155.69,1556.9
ORD-453200,2024-03-28,2024-03,4700,Italy,Office Supplies,Notebook,10,293.31,2933.1
ORD-783185,2024-03-07,2024-03,5478,Japan,Clothing,Scarf,2,180.19,360.38
ORD-534439,2024-03-22,2024-03,5945,Japan,Automotive,Floor Mat,4,274.57,1098.28
ORD-758342,2024-03-25,2024-03,7591,Mexico,Home & Garden,Clock,1,278.31,278.31
ORD-380951,2024-03-22,2024-03,9457,Germany,Food,Chocolate,8,96.4,771.2
ORD-647639,2024-03-19,2024-03,9728,Sweden,Office Supplies,Sticky Notes,1,366.04,366.04
ORD-985126,2024-03-08,2024-03,4287,UK,Sports,Jump Rope,5,83.73,418.65
ORD-987060,2024-03-27,2024-03,8133,Netherlands,Toys,Card Game,4,456.46,1825.84
ORD-347600,2024-03-06,2024-03,7757,Mexico,Home & Garden,Picture Frame,10,135.66,1356.6
ORD-586706,2024-03-07,2024-03,7649,UK,Books,Textbook,5,23.58,117.9
ORD-267099,2024-03-21,2024-03,8952,Japan,Automotive,Wiper,4,453.77,1815.08
ORD-284533,2024-03-26,2024-03,5468,France,Food,Organic Coffee,9,81.34,732.06
ORD-730823,2024-03-28,2024-03,1691,USA,Beauty,Moisturizer,6,449.29,2695.74
ORD-516174,2024-03-12,2024-03,5882,Sweden,Clothing,Shorts,2,339.12,678.24
ORD-647312,2024-03-24,2024-03,3302,India,Books,Textbook,2,255.12,510.24
ORD-910749,2024-03-03,2024-03,9605,Sweden,Home & Garden,Clock,2,126.66,253.32
ORD-328598,2024-03-24,2024-03,6134,Spain,Sports,Bicycle Helmet,7,374.54,2621.78
ORD-718115,2024-03-09,2024-03,3363,Germany,Clothing,Jacket,5,225.34,1126.7
ORD-597920,2024-03-04,2024-03,1916,Italy,Beauty,Face Mask,7,165.08,1155.56
ORD-122097,2024-03-16,2024-03,5036,Australia,Home & Garden,Throw Blanket,5,360.68,1803.4
ORD-951706,2024-03-18,2024-03,1570,France,Electronics,Headphones,6,800.15,4800.9
ORD-367946,2024-03-15,2024-03,2999,Netherlands,Automotive,Seat Cover,7,200.35,1402.45
ORD-560163,2024-03-07,2024-03,5929,France,Clothing,Sneakers,3,431.11,1293.33
ORD-593975,2024-03-28,2024-03,6196,France,Toys,Board Game,8,49.25,394.0
ORD-832411,2024-03-27,2024-03,7765,Sweden,Sports,Bicycle Helmet,3,59.19,177.57
ORD-873624,2024-03-14,2024-03,5275,Australia,Automotive,Dash Camera,9,305.04,2745.36
ORD-760766,2024-03-02,2024-03,6353,Spain,Beauty,Moisturizer,3,324.27,972.81
ORD-703779,2024-03-07,2024-03,8264,Japan,Food,Organic Coffee,6,64.69,388.14
ORD-988102,2024-03-17,2024-03,2347,Germany,Clothing,Jacket,3,359.65,1078.95
ORD-281905,2024-03-28,2024-03,7722,China,Sports,Jump Rope,5,370.23,1851.15
ORD-495648,2024-03-14,2024-03,6367,Canada,Home & Garden,Vase,7,190.12,1330.84
ORD-193298,2024-03-18,2024-03,4677,Sweden,Electronics,Laptop,4,1311.86,5247.44
ORD-748024,2024-03-28,2024-03,8576,Italy,Books,Comic,7,92.69,648.83
ORD-694797,2024-03-03,2024-03,8027,UK,Office Supplies,Whiteboard,3,479.44,1438.32
ORD-224269,2024-03-15,2024-03,2922,Spain,Electronics,Keyboard,8,1663.15,13305.2
ORD-882702,2024-03-27,2024-03,4677,Netherlands,Books,Biography,5,393.24,1966.2
ORD-964119,2024-03-28,2024-03,9096,Japan,Toys,Lego Set,4,111.24,444.96
ORD-404289,2024-03-14,2024-03,5636,UK,Books,Travel Guide,1,398.31,398.31
ORD-189903,2024-03-08,2024-03,5289,Sweden,Books,Journal,8,191.12,1528.96
ORD-820216,2024-03-11,2024-03,1169,Netherlands,Beauty,Perfume,7,487.46,3412.22
ORD-684056,2024-03-20,2024-03,4476,Italy,Toys,Drone,2,135.55,271.1
ORD-735829,2024-03-08,2024-03,1962,Sweden,Electronics,Monitor,6,968.32,5809.92
ORD-803869,2024-03-20,2024-03,1745,Brazil,Electronics,Camera,7,792.83,5549.81
ORD-616780,2024-03-06,2024-03,7076,India,Food,Organic Coffee,9,29.73,267.57
ORD-248683,2024-03-11,2024-03,6557,Canada,Beauty,Perfume,7,358.03,2506.21
ORD-884149,2024-03-05,2024-03,5266,USA,Clothing,Hoodie,5,254.61,1273.05
ORD-642085,2024-03-09,2024-03,6907,Sweden,Toys,Plush Toy,5,310.34,1551.7
ORD-682667,2024-03-24,2024-03,6128,Australia,Toys,Lego Set,3,497.34,1492.02
ORD-593090,2024-03-02,2024-03,8208,UK,Electronics,Headphones,1,498.23,498.23
ORD-142773,2024-03-04,2024-03,5263,Japan,Food,Chocolate,8,99.54,796.32
ORD-229660,2024-03-16,2024-03,8233,China,Sports,Jump Rope,3,65.12,195.36
ORD-886365,2024-03-10,2024-03,6727,Netherlands,Clothing,Sneakers,3,98.52,295.56
ORD-289340,2024-03-01,2024-03,9335,India,Home & Garden,Vase,10,267.75,2677.5
ORD-127223,2024-03-16,2024-03,7822,Spain,Clothing,Sneakers,6,341.69,2050.14
ORD-977634,2024-03-19,2024-03,5657,Australia,Clothing,Shorts,2,465.28,930.56
ORD-576111,2024-03-15,2024-03,6300,Canada,Food,Organic Coffee,8,83.92,671.36
ORD-440698,2024-03-02,2024-03,5412,Australia,Office Supplies,Pen,8,331.52,2652.16
ORD-879930,2024-03-21,2024-03,3118,Spain,Books,Novel,1,148.65,148.65
ORD-908323,2024-03-13,2024-03,2158,Canada,Automotive,Wiper,4,135.03,540.12
ORD-398776,2024-03-07,2024-03,7535,Netherlands,Clothing,T-Shirt,7,89.84,628.88
ORD-818234,2024-03-26,2024-03,3525,China,Clothing,Dress,5,221.86,1109.3
ORD-567080,2024-03-12,2024-03,3151,Netherlands,Sports,Dumbbells,8,261.2,2089.6
ORD-950389,2024-03-20,2024-03,7358,India,Beauty,Sunscreen,7,217.3,1521.1
ORD-638277,2024-03-21,2024-03,7033,Japan,Office Supplies,Stapler,1,218.75,218.75
ORD-652891,2024-03-22,2024-03,6599,Mexico,Beauty,Lipstick,8,359.68,2877.44
ORD-414985,2024-03-14,2024-03,9596,China,Clothing,Dress,8,48.8,390.4
ORD-696152,2024-03-08,2024-03,3434,Netherlands,Food,Pasta,5,54.69,273.45
ORD-545554,2024-03-02,2024-03,1781,Sweden,Automotive,Dash Camera,9,261.57,2354.13
ORD-472724,2024-03-24,2024-03,7766,Mexico,Clothing,Scarf,5,288.55,1442.75
ORD-288274,2024-03-17,2024-03,5175,Spain,Office Supplies,Notebook,8,17.97,143.76
ORD-429196,2024-03-14,2024-03,3985,Canada,Toys,Board Game,5,439.61,2198.05
ORD-294078,2024-03-28,2024-03,8454,Australia,Beauty,Sunscreen,4,406.9,1627.6
ORD-118785,2024-03-22,2024-03,2281,Netherlands,Office Supplies,Whiteboard,9,62.1,558.9
ORD-825411,2024-03-06,2024-03,1095,USA,Toys,Puzzle,8,331.34,2650.72
ORD-478251,2024-03-20,2024-03,7637,France,Office Supplies,Envelope,10,408.43,4084.3
ORD-955604,2024-03-05,2024-03,7471,UK,Home & Garden,Candle,2,16.8,33.6
ORD-556957,2024-03-16,2024-03,1260,Germany,Books,Novel,4,327.83,1311.32
ORD-542372,2024-03-25,2024-03,9824,France,Books,Textbook,8,237.08,1896.64
ORD-608608,2024-03-05,2024-03,1357,Sweden,Clothing,Jacket,8,372.0,2976.0
ORD-969742,2024-03-08,2024-03,8724,India,Electronics,Mouse,10,442.61,4426.1
ORD-535878,2024-03-04,2024-03,7418,USA,Electronics,Monitor,7,1279.3,8955.1
ORD-719749,2024-03-16,2024-03,9121,USA,Office Supplies,Whiteboard,9,205.84,1852.56
ORD-680130,2024-03-01,2024-03,8993,Brazil,Books,Novel,6,216.78,1300.68
ORD-777568,2024-03-16,2024-03,2040,Sweden,Home & Garden,Lamp,10,67.3,673.0
ORD-592034,2024-03-06,2024-03,6681,USA,Beauty,Nail Polish,4,151.13,604.52
ORD-731347,2024-03-08,2024-03,6633,Brazil,Beauty,Lipstick,6,297.95,1787.7
ORD-973548,2024-03-23,2024-03,8675,Italy,Food,Pasta,7,42.09,294.63
ORD-799459,2024-03-07,2024-03,6902,India,Beauty,Perfume,2,148.4,296.8
ORD-932026,2024-03-06,2024-03,8911,Germany,Food,Honey,2,62.55,125.1
ORD-476215,2024-03-07,2024-03,7815,Germany,Beauty,Sunscreen,1,282.85,282.85
ORD-133522,2024-03-27,2024-03,5273,UK,Sports,Running Shoes,9,431.14,3880.26
ORD-334981,2024-03-20,2024-03,2043,Canada,Sports,Bicycle Helmet,9,121.08,1089.72
ORD-380484,2024-03-12,2024-03,8968,Spain,Home & Garden,Cushion,9,386.99,3482.91
ORD-937798,2024-03-02,2024-03,3476,Italy,Automotive,Dash Camera,8,464.05,3712.4
ORD-963617,2024-03-20,2024-03,8489,Spain,Clothing,Jeans,2,308.73,617.46
ORD-479205,2024-03-21,2024-03,1687,UK,Automotive,Dash Camera,4,67.85,271.4
ORD-261790,2024-03-17,2024-03,3572,Spain,Home & Garden,Clock,2,254.21,508.42
ORD-906584,2024-03-28,2024-03,6959,Canada,Sports,Running Shoes,7,108.93,762.51
ORD-378937,2024-03-10,2024-03,1107,Australia,Books,Journal,2,257.46,514.92
ORD-542207,2024-03-22,2024-03,7101,Mexico,Toys,Card Game,9,130.27,1172.43
ORD-933206,2024-03-14,2024-03,4738,Japan,Food,Spices,9,90.32,812.88
ORD-172961,2024-03-25,2024-03,6927,UK,Electronics,Mouse,9,69.4,624.6
ORD-512369,2024-03-25,2024-03,2389,Japan,Sports,Basketball,1,90.52,90.52
ORD-410089,2024-03-23,2024-03,1607,Mexico,Food,Organic Coffee,9,80.91,728.19
ORD-108286,2024-03-24,2024-03,7869,Italy,Toys,Plush Toy,6,163.71,982.26
ORD-670871,2024-03-13,2024-03,5583,Italy,Automotive,Air Freshener,4,228.63,914.52
ORD-138766,2024-03-07,2024-03,8244,Spain,Sports,Bicycle Helmet,2,441.68,883.36
ORD-645752,2024-03-24,2024-03,9805,Italy,Sports,Bicycle Helmet,3,372.63,1117.89
ORD-457259,2024-03-17,2024-03,9860,Canada,Home & Garden,Vase,9,280.38,2523.42
ORD-353063,2024-03-26,2024-03,3621,Sweden,Electronics,Laptop,5,1102.87,5514.35
ORD-757446,2024-03-02,2024-03,5979,Italy,Toys,Puzzle,5,422.38,2111.9
ORD-570534,2024-03-25,2024-03,9314,USA,Sports,Dumbbells,2,328.97,657.94
ORD-693071,2024-03-11,2024-03,5881,China,Office Supplies,Pen,10,491.65,4916.5
ORD-805097,2024-03-10,2024-03,9737,Australia,Office Supplies,Paper Clips,10,149.42,1494.2
ORD-962813,2024-03-11,2024-03,3293,Canada,Toys,Action Figure,4,263.06,1052.24
ORD-185927,2024-03-23,2024-03,6919,UK,Beauty,Shampoo,7,218.59,1530.13
ORD-181865,2024-03-05,2024-03,2511,Sweden,Electronics,Keyboard,8,978.69,7829.52
ORD-376502,2024-03-18,2024-03,7050,India,Automotive,Wiper,7,264.28,1849.96
ORD-963829,2024-03-16,2024-03,9172,Italy,Toys,Art Set,7,368.54,2579.78
ORD-654844,2024-03-23,2024-03,3668,China,Food,Honey,9,48.48,436.32
ORD-487272,2024-03-02,2024-03,2934,China,Books,Journal,9,375.78,3382.02
ORD-142238,2024-03-04,2024-03,2945,Canada,Office Supplies,Sticky Notes,5,191.1,955.5
ORD-408261,2024-03-10,2024-03,9565,Australia,Food,Green Tea,5,99.15,495.75
ORD-419987,2024-03-26,2024-03,8961,UK,Electronics,Tablet,1,1199.77,1199.77
ORD-674134,2024-03-24,2024-03,5644,Netherlands,Books,Cookbook,2,249.51,499.02
ORD-574348,2024-03-16,2024-03,6712,Japan,Clothing,T-Shirt,10,290.8,2908.0
ORD-898963,2024-03-24,2024-03,6534,Netherlands,Toys,Art Set,3,418.5,1255.5
ORD-863220,2024-03-15,2024-03,3269,Spain,Automotive,Oil Filter,3,336.94,1010.82
ORD-667273,2024-03-08,2024-03,6328,Japan,Clothing,Shorts,6,451.12,2706.72
ORD-699780,2024-03-03,2024-03,1750,Mexico,Beauty,Sunscreen,1,434.32,434.32
ORD-668154,2024-03-18,2024-03,6060,Mexico,Automotive,Dash Camera,10,51.72,517.2
ORD-226126,2024-03-16,2024-03,1866,Spain,Office Supplies,Paper Clips,1,256.29,256.29
ORD-565808,2024-03-26,2024-03,9713,France,Food,Organic Coffee,10,24.55,245.5
ORD-456470,2024-03-19,2024-03,2386,Japan,Automotive,Phone Mount,1,32.04,32.04
ORD-369670,2024-03-28,2024-03,8160,USA,Food,Spices,7,55.15,386.05
ORD-367968,2024-03-06,2024-03,2491,Brazil,Clothing,Jeans,3,149.82,449.46
ORD-441092,2024-03-22,2024-03,2468,Japan,Food,Pasta,10,21.07,210.7
ORD-532876,2024-03-13,2024-03,3973,France,Electronics,Laptop,3,242.55,727.65
ORD-888669,2024-03-04,2024-03,6311,Netherlands,Home & Garden,Lamp,4,35.42,141.68
ORD-679989,2024-03-09,2024-03,4874,Canada,Beauty,Nail Polish,8,39.71,317.68
ORD-382234,2024-03-14,2024-03,7669,USA,Clothing,Scarf,1,320.44,320.44
ORD-987386,2024-03-19,2024-03,2663,France,Books,Cookbook,2,209.31,418.62
ORD-663646,2024-03-18,2024-03,9199,Australia,Books,Cookbook,4,492.8,1971.2
ORD-403300,2024-03-01,2024-03,7942,USA,Automotive,Oil Filter,10,408.2,4082.0
ORD-980266,2024-03-16,2024-03,3742,Sweden,Electronics,Laptop,5,582.94,2914.7
ORD-269257,2024-03-27,2024-03,7228,India,Sports,Water Bottle,1,260.06,260.06
ORD-970840,2024-03-03,2024-03,9750,France,Office Supplies,Notebook,2,203.7,407.4
ORD-941017,2024-03-14,2024-03,3288,Sweden,Automotive,Floor Mat,9,113.32,1019.88
ORD-794447,2024-03-23,2024-03,6215,Spain,Sports,Tennis Racket,4,231.83,927.32
ORD-777844,2024-03-20,2024-03,6269,China,Sports,Water Bottle,3,170.94,512.82
ORD-682788,2024-03-01,2024-03,1033,USA,Office Supplies,Envelope,7,339.63,2377.41
ORD-132450,2024-03-21,2024-03,9011,Spain,Toys,Puzzle,9,329.12,2962.08
ORD-505537,2024-03-13,2024-03,8293,Netherlands,Clothing,Hoodie,6,415.46,2492.76
ORD-109818,2024-03-12,2024-03,3903,China,Electronics,Smartphone,8,1875.68,15005.44
ORD-955932,2024-03-23,2024-03,4629,Mexico,Electronics,Camera,2,747.75,1495.5
ORD-838247,2024-03-12,2024-03,5967,China,Books,Biography,8,28.03,224.24
ORD-696746,2024-03-21,2024-03,4425,Netherlands,Electronics,Headphones,5,822.37,4111.85
ORD-804827,2024-03-07,2024-03,9197,Brazil,Beauty,Perfume,10,333.32,3333.2
ORD-997034,2024-03-03,2024-03,3875,Italy,Clothing,Jacket,10,72.44,724.4
ORD-744304,2024-03-28,2024-03,4734,Germany,Automotive,Floor Mat,9,342.21,3079.89
ORD-995336,2024-03-14,2024-03,5143,USA,Automotive,Oil Filter,1,324.07,324.07
ORD-619647,2024-03-04,2024-03,6292,France,Toys,Drone,8,343.29,2746.32
ORD-540467,2024-03-24,2024-03,6922,Sweden,Automotive,Car Charger,5,120.03,600.15
ORD-699596,2024-03-13,2024-03,9723,USA,Beauty,Face Mask,2,105.36,210.72
ORD-425903,2024-03-08,2024-03,1415,Canada,Books,Travel Guide,6,106.47,638.82
ORD-935946,2024-03-14,2024-03,2029,China,Clothing,T-Shirt,10,405.95,4059.5
ORD-972957,2024-03-16,2024-03,6477,Canada,Home & Garden,Vase,6,126.8,760.8
ORD-901215,2024-03-25,2024-03,1891,Canada,Sports,Water Bottle,8,303.98,2431.84
ORD-428497,2024-03-02,2024-03,2567,Canada,Beauty,Shampoo,7,459.19,3214.33
ORD-740405,2024-03-26,2024-03,2065,Sweden,Food,Organic Coffee,5,46.98,234.9
ORD-991215,2024-03-02,2024-03,8075,Mexico,Clothing,Jeans,5,284.04,1420.2
ORD-925727,2024-03-25,2024-03,7249,India,Toys,Puzzle,10,211.44,2114.4
ORD-749310,2024-03-26,2024-03,1173,China,Beauty,Nail Polish,10,219.77,2197.7
ORD-213253,2024-03-17,2024-03,2659,China,Sports,Yoga Mat,4,170.81,683.24
ORD-232101,2024-03-26,2024-03,2682,India,Electronics,Smartphone,10,1689.52,16895.2
ORD-294954,2024-03-16,2024-03,9337,Japan,Home & Garden,Cushion,8,365.07,2920.56
ORD-638051,2024-03-05,2024-03,4983,USA,Food,Organic Coffee,7,34.61,242.27
ORD-405202,2024-03-16,2024-03,6861,UK,Home & Garden,Throw Blanket,6,161.25,967.5
ORD-157259,2024-03-08,2024-03,7042,USA,Electronics,Tablet,9,1038.86,9349.74
ORD-458143,2024-03-21,2024-03,7915,Germany,Sports,Water Bottle,2,455.17,910.34
ORD-693595,2024-03-23,2024-03,4102,India,Beauty,Brush Set,10,172.26,1722.6
ORD-927527,2024-03-11,2024-03,6499,Japan,Office Supplies,Whiteboard,8,89.52,716.16
ORD-589199,2024-03-01,2024-03,1691,Sweden,Beauty,Lipstick,4,323.0,1292.0
ORD-946485,2024-03-25,2024-03,4492,Italy,Books,Journal,6,476.77,2860.62
ORD-110372,2024-03-27,2024-03,7158,UK,Books,Travel Guide,6,495.04,2970.24
ORD-303846,2024-03-04,2024-03,2208,Brazil,Sports,Yoga Mat,8,79.78,638.24
ORD-374725,2024-03-07,2024-03,6896,Germany,Electronics,Laptop,4,604.0,2416.0
ORD-206105,2024-03-07,2024-03,3855,UK,Sports,Water Bottle,5,20.53,102.65
ORD-320449,2024-03-26,2024-03,1343,Mexico,Food,Spices,6,89.08,534.48
ORD-652522,2024-03-26,2024-03,5998,Australia,Beauty,Lipstick,3,192.45,577.35
ORD-658424,2024-03-05,2024-03,8106,UK,Clothing,Jeans,4,399.5,1598.0
ORD-148439,2024-03-14,2024-03,7196,India,Sports,Basketball,4,488.72,1954.88
ORD-760035,2024-03-05,2024-03,4098,Spain,Automotive,Floor Mat,1,170.56,170.56
ORD-929420,2024-03-24,2024-03,5588,Germany,Food,Chocolate,8,12.73,101.84
ORD-622807,2024-03-21,2024-03,2062,Spain,Food,Spices,6,76.36,458.16
ORD-850413,2024-03-23,2024-03,9501,Australia,Beauty,Perfume,8,193.2,1545.6
ORD-781298,2024-03-13,2024-03,9106,India,Beauty,Sunscreen,10,322.67,3226.7
ORD-515131,2024-03-07,2024-03,1599,Sweden,Books,Biography,4,231.52,926.08
ORD-366893,2024-03-13,2024-03,4581,Sweden,Home & Garden,Lamp,6,289.97,1739.82
ORD-712328,2024-03-15,2024-03,2388,France,Food,Green Tea,4,54.29,217.16
ORD-485364,2024-03-15,2024-03,1674,Japan,Beauty,Face Mask,7,239.1,1673.7
ORD-378527,2024-03-01,2024-03,9151,Japan,Sports,Tennis Racket,4,97.99,391.96
ORD-774920,2024-03-27,2024-03,2243,France,Sports,Dumbbells,9,255.86,2302.74
ORD-672549,2024-03-04,2024-03,2280,Canada,Home & Garden,Vase,1,44.96,44.96
ORD-299903,2024-03-11,2024-03,4281,Mexico,Sports,Water Bottle,5,132.51,662.55
ORD-921169,2024-03-25,2024-03,3258,USA,Automotive,Floor Mat,6,156.74,940.44
ORD-516814,2024-03-21,2024-03,7616,China,Toys,Board Game,3,261.2,783.6
ORD-894423,2024-03-08,2024-03,4728,China,Books,Biography,9,262.75,2364.75
ORD-549622,2024-03-03,2024-03,8679,Spain,Beauty,Face Mask,4,163.41,653.64
ORD-245699,2024-03-28,2024-03,7843,China,Books,Journal,6,283.64,1701.84
ORD-456329,2024-03-26,2024-03,3102,China,Home & Garden,Plant Pot,6,332.84,1997.04
ORD-414192,2024-03-25,2024-03,4694,Mexico,Toys,Drone,9,207.65,1868.85
ORD-261156,2024-03-26,2024-03,6342,India,Office Supplies,Pen,3,25.78,77.34
ORD-660453,2024-03-07,2024-03,6410,Japan,Office Supplies,Sticky Notes,2,474.86,949.72
ORD-770043,2024-03-11,2024-03,7331,Canada,Books,Journal,8,289.06,2312.48
ORD-966621,2024-03-22,2024-03,5991,Canada,Clothing,Jacket,1,280.92,280.92
ORD-397604,2024-03-03,2024-03,9005,Germany,Electronics,Tablet,7,1827.12,12789.84
ORD-486559,2024-03-17,2024-03,4373,Mexico,Books,Comic,1,44.29,44.29
ORD-264663,2024-03-28,2024-03,9495,Australia,Electronics,Tablet,7,1824.13,12768.91
ORD-236243,2024-03-24,2024-03,2814,China,Food,Spices,4,11.53,46.12
ORD-733035,2024-03-23,2024-03,4369,Netherlands,Home & Garden,Lamp,3,335.75,1007.25
ORD-311500,2024-03-23,2024-03,6084,Brazil,Office Supplies,Paper Clips,5,345.57,1727.85
ORD-651400,2024-03-27,2024-03,1121,Canada,Food,Chocolate,4,42.93,171.72
ORD-401897,2024-03-15,2024-03,6388,China,Office Supplies,Envelope,2,292.31,584.62
ORD-535214,2024-03-20,2024-03,8476,Japan,Sports,Tennis Racket,3,413.48,1240.44
ORD-832453,2024-03-13,2024-03,5081,China,Food,Spices,3,91.53,274.59
ORD-406068,2024-03-28,2024-03,2565,Germany,Toys,Board Game,9,87.39,786.51
ORD-180251,2024-03-25,2024-03,2093,Japan,Books,Journal,6,280.88,1685.28
ORD-630647,2024-03-15,2024-03,2723,Japan,Automotive,Phone Mount,4,90.77,363.08
ORD-499670,2024-03-21,2024-03,1731,Canada,Beauty,Moisturizer,8,350.3,2802.4
ORD-843544,2024-03-02,2024-03,6630,Japan,Toys,Action Figure,2,15.26,30.52
ORD-788938,2024-03-15,2024-03,3236,China,Sports,Jump Rope,9,43.44,390.96
ORD-278875,2024-03-27,2024-03,4969,China,Beauty,Perfume,3,146.78,440.34
ORD-276636,2024-03-10,2024-03,1295,UK,Office Supplies,Notebook,7,70.83,495.81
ORD-849115,2024-03-15,2024-03,2271,UK,Electronics,Camera,4,748.27,2993.08
ORD-772149,2024-03-23,2024-03,1564,China,Automotive,Seat Cover,9,33.4,300.6
ORD-909930,2024-03-02,2024-03,2684,China,Toys,Plush Toy,1,303.12,303.12
ORD-542166,2024-03-08,2024-03,7183,Australia,Books,Biography,1,107.99,107.99
ORD-331282,2024-03-07,2024-03,1457,Netherlands,Electronics,Monitor,2,1375.92,2751.84
ORD-438354,2024-03-14,2024-03,2582,USA,Food,Honey,6,53.69,322.14
ORD-226672,2024-03-18,2024-03,4105,Sweden,Office Supplies,Paper Clips,7,203.58,1425.06
ORD-785761,2024-03-11,2024-03,4807,Australia,Books,Textbook,7,95.07,665.49
ORD-781516,2024-03-15,2024-03,6181,Germany,Electronics,Keyboard,5,479.19,2395.95
ORD-623843,2024-03-07,2024-03,7045,Sweden,Electronics,Smartphone,10,851.64,8516.4
ORD-810830,2024-03-04,2024-03,2668,France,Automotive,Air Freshener,7,303.93,2127.51
ORD-992919,2024-03-25,2024-03,3177,Mexico,Sports,Running Shoes,6,443.14,2658.84
ORD-500945,2024-03-20,2024-03,8899,USA,Clothing,Hoodie,8,456.93,3655.44
ORD-423851,2024-03-01,2024-03,9372,Germany,Books,Novel,2,312.01,624.02
ORD-622952,2024-03-03,2024-03,4873,India,Toys,Action Figure,6,39.36,236.16
ORD-860541,2024-03-07,2024-03,5859,Japan,Books,Cookbook,4,324.6,1298.4
ORD-646174,2024-03-11,2024-03,8270,France,Sports,Running Shoes,1,325.37,325.37
ORD-354016,2024-03-28,2024-03,7797,Germany,Home & Garden,Plant Pot,6,369.11,2214.66
ORD-737600,2024-04-22,2024-04,9836,Spain,Electronics,Headphones,4,1407.74,5630.96
ORD-615524,2024-04-15,2024-04,7250,UK,Automotive,Phone Mount,2,318.59,637.18
ORD-196216,2024-04-05,2024-04,2146,Mexico,Books,Novel,3,469.75,1409.25
ORD-426592,2024-04-17,2024-04,3845,Germany,Office Supplies,Paper Clips,8,48.3,386.4
ORD-399214,2024-04-06,2024-04,3689,Japan,Books,Biography,5,306.87,1534.35
